Duration(sec),Paket Loss Rate(Reliability),Packet Delay Budget(Latency(ms)),Bandwidth(GHz),Delay Rate(Mbps),Speed(Mbps),Jitter(ps),User Device Type,Modulation Type
0.07407407407407408,0.0,0.18367346938775508,0.6774193548387096,0.040697674418604654,0.33977619532044767,0.539568345323741,0,0
0.11111111111111112,0.9999999999999999,0.4897959183673469,1.0,0.08139534883720931,0.8443540183112921,0.03597122302158273,0,0
1.0,0.9999999999999999,0.4897959183673469,0.3548387096774194,0.040697674418604654,0.9040352661919295,0.539568345323741,0,0
0.07407407407407408,0.9999999999999999,0.38775510204081626,0.0,0.040697674418604654,0.11359782977280436,0.1510791366906475,0,0
0.4444444444444445,0.9999999999999999,0.4897959183673469,0.3548387096774194,0.040697674418604654,0.7646659884706681,0.1654676258992806,0,0
1.0,0.9999999999999999,0.38775510204081626,0.0,0.034883720930232565,0.5547643268904714,0.4244604316546763,0,0
0.0,0.9999999999999999,0.28571428571428564,0.5161290322580646,0.0,0.2112580535774839,0.827338129496403,0,0
0.22222222222222227,0.9999999999999999,0.38775510204081626,0.3548387096774194,1.0,0.07934893184130214,0.539568345323741,0,0
0.0,0.0,0.38775510204081626,0.29032258064516137,0.08139534883720931,0.12309257375381485,0.17985611510791366,0,0
0.0,0.9999999999999999,1.0,0.6774193548387096,1.0,0.49508307900983395,0.4244604316546763,0,0
0.22222222222222227,0.0,0.38775510204081626,0.29032258064516137,0.040697674418604654,0.5062733129874535,0.03597122302158273,0,0
1.0,0.0,0.4897959183673469,0.032258064516129115,0.034883720930232565,0.02611054594777891,0.9712230215827338,0,0
0.11111111111111112,0.0,0.28571428571428564,0.5161290322580646,0.08139534883720931,0.38555442522889116,0.0,0,0
0.33333333333333337,0.9999999999999999,0.18367346938775508,1.0,0.0,0.22617836554764328,0.539568345323741,0,0
0.07407407407407408,0.9999999999999999,0.5510204081632653,0.032258064516129115,0.5930232558139535,0.8409630383180741,0.9712230215827338,0,0
0.11111111111111112,0.9999999999999999,0.5510204081632653,0.032258064516129115,0.040697674418604654,0.660902000678196,1.0,0,0
0.07407407407407408,0.9999999999999999,0.7959183673469387,0.6774193548387096,1.0,0.8816547982366905,0.3669064748201439,0,0
0.07407407407407408,0.0,0.5510204081632653,0.5161290322580646,0.040697674418604654,0.09087826381824347,0.1654676258992806,0,0
1.0,0.009900990099009901,0.18367346938775508,0.29032258064516137,0.08139534883720931,0.7582231264835538,0.539568345323741,0,0
0.33333333333333337,0.9999999999999999,0.4897959183673469,1.0,0.0,0.9026788741946423,0.539568345323741,0,0
0.22222222222222227,0.9999999999999999,0.7959183673469387,0.6774193548387096,0.040697674418604654,0.8765683282468635,0.1510791366906475,0,0
0.07407407407407408,0.009900990099009901,0.38775510204081626,0.3548387096774194,0.5930232558139535,0.6035944387928112,1.0,0,0
0.22222222222222227,0.0,0.18367346938775508,0.0,0.08139534883720931,0.7650050864699899,0.539568345323741,0,0
0.33333333333333337,0.9999999999999999,1.0,0.6774193548387096,0.0,0.26924381146151244,0.4244604316546763,0,0
0.33333333333333337,0.0009000900090009002,0.38775510204081626,0.0,0.034883720930232565,0.4916920990166158,0.9712230215827338,0,0
0.11111111111111112,0.9999999999999999,0.38775510204081626,0.3548387096774194,0.0,0.6551373346897255,0.17985611510791366,0,0
1.0,0.9999999999999999,0.38775510204081626,0.29032258064516137,0.0,0.591726008816548,0.0,0,0
0.0,0.0009000900090009002,0.7959183673469387,0.6774193548387096,0.034883720930232565,0.287216005425568,0.539568345323741,0,0
0.4444444444444445,0.9999999999999999,0.7959183673469387,0.29032258064516137,0.5930232558139535,0.5869786368260428,0.17985611510791366,0,0
0.22222222222222227,0.9999999999999999,0.7959183673469387,0.032258064516129115,0.0,0.11461512377076977,0.03597122302158273,0,0
1.0,0.0009000900090009002,0.38775510204081626,0.29032258064516137,0.5930232558139535,0.36351305527297395,1.0,0,0
0.4444444444444445,0.0,1.0,1.0,0.08139534883720931,0.08579179382841642,0.1654676258992806,0,0
1.0,0.0,0.7959183673469387,0.0,0.034883720930232565,0.7968802984062395,1.0,0,0
1.0,0.0009000900090009002,1.0,0.29032258064516137,0.563953488372093,0.683621566632757,0.539568345323741,0,0
0.22222222222222227,0.9999999999999999,0.7959183673469387,0.0,0.0,0.8368938623262123,0.1654676258992806,0,0
0.07407407407407408,0.0009000900090009002,0.7959183673469387,1.0,0.08139534883720931,0.7928111224143778,0.6115107913669064,0,0
0.07407407407407408,0.9999999999999999,0.346938775510204,0.5161290322580646,0.5930232558139535,0.4147168531705663,0.1510791366906475,0,0
1.0,0.0,0.5510204081632653,0.5161290322580646,1.0,0.21532722956934555,1.0,0,0
0.11111111111111112,0.0,0.4897959183673469,0.6774193548387096,0.08139534883720931,0.43438453713123093,0.9712230215827338,0,0
0.07407407407407408,0.9999999999999999,0.28571428571428564,0.29032258064516137,0.5930232558139535,0.23126483553747035,0.1654676258992806,0,0
1.0,0.009900990099009901,0.4897959183673469,1.0,0.08139534883720931,0.9372668701254664,0.1510791366906475,0,0
0.07407407407407408,0.9999999999999999,0.7959183673469387,1.0,0.0,0.6327568667344864,0.03597122302158273,0,0
0.22222222222222227,0.9999999999999999,0.38775510204081626,0.032258064516129115,0.08139534883720931,0.17361817565276366,0.9712230215827338,0,0
0.0,0.0009000900090009002,0.38775510204081626,0.6774193548387096,0.5930232558139535,0.11766700576466599,0.03597122302158273,0,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.3548387096774194,0.563953488372093,0.918955578162089,0.03597122302158273,0,0
0.22222222222222227,0.0,1.0,0.6774193548387096,1.0,0.38046795523906407,0.539568345323741,0,0
0.4444444444444445,0.0,0.18367346938775508,0.0,0.034883720930232565,0.7192268565615464,0.9712230215827338,0,0
1.0,0.9999999999999999,0.28571428571428564,0.29032258064516137,0.034883720930232565,0.48999660902000686,0.0,0,0
0.0,0.9999999999999999,0.28571428571428564,0.0,0.034883720930232565,0.353001017293998,0.6115107913669064,0,0
1.0,0.9999999999999999,0.7959183673469387,0.0,0.08139534883720931,0.9091217361817566,0.9712230215827338,0,0
0.11111111111111112,0.9999999999999999,0.5510204081632653,0.6774193548387096,0.0,0.5337402509325195,1.0,0,0
0.22222222222222227,0.0999099909990999,1.0,0.5161290322580646,0.08139534883720931,0.558833502882333,0.539568345323741,0,0
0.07407407407407408,0.9999999999999999,0.38775510204081626,0.3548387096774194,0.040697674418604654,0.041369955917260094,0.1654676258992806,0,0
1.0,0.9999999999999999,0.38775510204081626,0.29032258064516137,0.5930232558139535,0.0918955578162089,0.1654676258992806,0,0
0.33333333333333337,0.0009000900090009002,0.7959183673469387,0.032258064516129115,0.5930232558139535,0.9884706680230587,0.9712230215827338,0,0
0.07407407407407408,0.9999999999999999,0.4897959183673469,0.0,0.040697674418604654,0.6103763987792473,1.0,0,0
0.4444444444444445,0.0,0.7959183673469387,0.5161290322580646,0.034883720930232565,0.4747371990505257,0.539568345323741,0,0
0.0,0.0999099909990999,0.7959183673469387,0.032258064516129115,0.5930232558139535,0.7168531705662937,0.539568345323741,0,0
0.33333333333333337,0.9999999999999999,0.4897959183673469,0.3548387096774194,0.08139534883720931,0.3309596473380807,0.1510791366906475,0,0
0.4444444444444445,0.0999099909990999,1.0,0.0,0.040697674418604654,0.5981688708036623,0.1654676258992806,0,0
0.0,0.0,0.38775510204081626,0.3548387096774194,0.08139534883720931,0.7226178365547644,1.0,0,0
0.07407407407407408,0.0,1.0,1.0,1.0,0.9891488640217024,0.9712230215827338,0,0
0.22222222222222227,0.0009000900090009002,1.0,0.29032258064516137,0.08139534883720931,0.11563241776873517,0.17985611510791366,0,0
0.0,0.9999999999999999,0.7959183673469387,0.0,0.0,0.4309935571380129,0.9712230215827338,0,0
0.07407407407407408,0.9999999999999999,0.18367346938775508,0.6774193548387096,0.034883720930232565,0.29501525940996953,0.5107913669064749,0,0
0.0,0.9999999999999999,0.4897959183673469,0.032258064516129115,0.0,0.9416751441166498,0.539568345323741,0,0
0.0,0.0,0.7959183673469387,0.5161290322580646,0.0,0.4001356391997287,0.03597122302158273,0,0
0.07407407407407408,0.9999999999999999,0.5510204081632653,0.032258064516129115,0.040697674418604654,0.5754493048491015,0.03597122302158273,4,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.29032258064516137,0.5930232558139535,0.29908443540183116,1.0,4,0
0.11111111111111112,0.0009000900090009002,1.0,0.3548387096774194,0.040697674418604654,0.02034587995930824,0.17985611510791366,4,0
0.4444444444444445,0.0009000900090009002,0.18367346938775508,0.29032258064516137,0.5930232558139535,0.1183452017633096,0.1654676258992806,4,0
0.33333333333333337,0.0999099909990999,0.38775510204081626,0.3548387096774194,0.0,0.4333672431332656,0.1654676258992806,4,0
0.0,0.9999999999999999,1.0,0.3548387096774194,0.563953488372093,0.2811122414377756,0.539568345323741,4,0
0.33333333333333337,0.9999999999999999,0.18367346938775508,0.3548387096774194,0.5930232558139535,0.4496439471007121,0.539568345323741,4,0
0.33333333333333337,0.0,0.4897959183673469,0.0,0.08139534883720931,0.43981010512037977,0.4244604316546763,4,0
0.4444444444444445,0.9999999999999999,0.5510204081632653,0.29032258064516137,0.0,0.5876568328246864,0.1654676258992806,4,0
0.22222222222222227,0.009900990099009901,0.7959183673469387,0.6774193548387096,0.08139534883720931,0.08714818582570363,0.0,4,0
0.11111111111111112,0.0,0.5510204081632653,0.6774193548387096,0.0,0.14649033570701933,0.539568345323741,4,0
1.0,0.9999999999999999,0.7959183673469387,0.3548387096774194,1.0,0.44862665310274674,0.1654676258992806,4,0
0.11111111111111112,0.0009000900090009002,0.4897959183673469,1.0,0.040697674418604654,0.451678535096643,0.3669064748201439,4,0
0.07407407407407408,0.9999999999999999,0.38775510204081626,0.032258064516129115,0.0,0.9053916581892167,0.0,4,0
1.0,0.9999999999999999,0.18367346938775508,0.0,0.034883720930232565,0.4903357070193286,0.539568345323741,4,0
0.11111111111111112,0.0009000900090009002,0.7959183673469387,0.6774193548387096,1.0,0.9806714140386573,0.1510791366906475,4,0
1.0,0.0009000900090009002,0.7959183673469387,0.0,0.5930232558139535,0.38860630722278744,0.17985611510791366,4,0
0.0,0.9999999999999999,0.4897959183673469,0.0,0.5930232558139535,0.5557816208884369,0.827338129496403,4,0
0.4444444444444445,0.9999999999999999,0.5510204081632653,0.0,0.034883720930232565,0.8440149203119702,0.1510791366906475,4,0
0.07407407407407408,0.9999999999999999,1.0,0.0,0.08139534883720931,0.0006781959986436083,0.1654676258992806,4,0
0.07407407407407408,0.0,1.0,0.6774193548387096,1.0,0.8897931502204138,0.827338129496403,4,0
0.33333333333333337,0.009900990099009901,0.4897959183673469,0.3548387096774194,0.5930232558139535,0.9260766361478469,0.4244604316546763,4,0
0.11111111111111112,0.9999999999999999,0.5510204081632653,0.6774193548387096,0.5930232558139535,0.04849101390301798,1.0,4,0
1.0,0.9999999999999999,0.346938775510204,0.29032258064516137,0.563953488372093,0.6269922007460157,0.539568345323741,4,0
0.33333333333333337,0.009900990099009901,0.28571428571428564,0.0,0.563953488372093,0.8114615123770771,0.1654676258992806,4,0
0.07407407407407408,0.9999999999999999,0.18367346938775508,0.6774193548387096,0.563953488372093,0.8474059003051883,0.1654676258992806,4,0
0.07407407407407408,0.0009000900090009002,1.0,0.3548387096774194,0.0,0.22143099355713802,0.9712230215827338,4,0
0.0,0.9999999999999999,0.28571428571428564,0.032258064516129115,0.563953488372093,0.7443201085113599,0.539568345323741,4,0
0.4444444444444445,0.009900990099009901,1.0,0.3548387096774194,1.0,0.18853848762292305,0.4244604316546763,4,0
0.0,0.0,0.18367346938775508,0.6774193548387096,0.040697674418604654,0.9454052221091896,0.4244604316546763,4,0
1.0,0.0009000900090009002,0.7959183673469387,0.6774193548387096,0.563953488372093,0.20854526958290948,0.1654676258992806,4,0
0.07407407407407408,0.009900990099009901,0.7959183673469387,0.6774193548387096,0.08139534883720931,0.49237029501525953,0.5107913669064749,4,0
1.0,0.9999999999999999,0.38775510204081626,0.6774193548387096,0.563953488372093,0.27975584944048837,0.1654676258992806,4,0
0.0,0.9999999999999999,0.7959183673469387,0.0,0.040697674418604654,0.35266191929467616,0.1510791366906475,4,0
0.4444444444444445,0.9999999999999999,0.28571428571428564,1.0,0.040697674418604654,0.04476093591047813,0.03597122302158273,4,0
1.0,0.0009000900090009002,0.18367346938775508,0.0,0.0,0.7694133604611734,0.1510791366906475,4,0
0.11111111111111112,0.9999999999999999,0.5510204081632653,0.6774193548387096,0.08139534883720931,0.5873177348253646,0.827338129496403,4,0
0.33333333333333337,0.9999999999999999,0.38775510204081626,0.032258064516129115,0.040697674418604654,0.7636486944727027,0.9712230215827338,4,0
0.07407407407407408,0.0999099909990999,0.5510204081632653,0.0,0.5930232558139535,0.7795863004408274,0.539568345323741,4,0
0.33333333333333337,0.9999999999999999,0.5510204081632653,0.5161290322580646,0.0,0.6978636826042727,0.827338129496403,4,0
0.4444444444444445,0.9999999999999999,0.4897959183673469,0.0,0.0,0.8521532722956936,0.539568345323741,4,0
0.22222222222222227,0.0009000900090009002,0.346938775510204,0.5161290322580646,0.0,0.6500508646998984,1.0,4,0
1.0,0.9999999999999999,0.7959183673469387,0.29032258064516137,0.0,0.406578501186843,0.539568345323741,4,0
0.22222222222222227,0.0,0.38775510204081626,0.0,0.034883720930232565,0.35842658528314686,0.03597122302158273,4,0
0.33333333333333337,0.0,0.18367346938775508,0.3548387096774194,0.5930232558139535,0.24652424550695154,0.6115107913669064,4,0
0.22222222222222227,0.9999999999999999,1.0,0.3548387096774194,0.5930232558139535,0.24075957951848084,0.539568345323741,4,0
0.11111111111111112,0.9999999999999999,1.0,0.6774193548387096,0.0,0.08952187182095626,0.5107913669064749,4,0
0.11111111111111112,0.9999999999999999,0.38775510204081626,0.29032258064516137,0.034883720930232565,0.660902000678196,0.03597122302158273,4,0
1.0,0.0,0.7959183673469387,0.3548387096774194,1.0,0.12071888775856224,0.827338129496403,4,0
0.33333333333333337,0.009900990099009901,0.7959183673469387,0.6774193548387096,0.5930232558139535,0.5506951508986098,0.827338129496403,4,0
0.4444444444444445,0.9999999999999999,0.7959183673469387,0.0,0.034883720930232565,0.17158358765683285,0.03597122302158273,4,0
0.11111111111111112,0.009900990099009901,0.38775510204081626,0.5161290322580646,0.08139534883720931,0.8558833502882334,0.539568345323741,4,0
0.33333333333333337,0.0009000900090009002,1.0,0.6774193548387096,0.5930232558139535,0.9694811800610378,0.539568345323741,4,0
1.0,0.0009000900090009002,0.5510204081632653,0.6774193548387096,0.034883720930232565,0.19226856561546288,0.9712230215827338,4,0
0.07407407407407408,0.009900990099009901,0.7959183673469387,0.6774193548387096,0.5930232558139535,0.8026449643947101,0.539568345323741,4,0
0.33333333333333337,0.0,0.7959183673469387,0.3548387096774194,0.563953488372093,0.9128518141742965,0.17985611510791366,4,0
0.07407407407407408,0.0009000900090009002,0.4897959183673469,0.6774193548387096,0.5930232558139535,0.9036961681926078,0.827338129496403,4,0
0.11111111111111112,0.9999999999999999,0.38775510204081626,0.5161290322580646,0.08139534883720931,0.5330620549338759,0.1654676258992806,4,0
0.11111111111111112,0.009900990099009901,0.5510204081632653,0.3548387096774194,0.5930232558139535,0.2502543234994914,0.4244604316546763,4,0
0.07407407407407408,0.0009000900090009002,0.28571428571428564,0.3548387096774194,0.040697674418604654,0.167853509664293,0.03597122302158273,4,0
0.4444444444444445,0.009900990099009901,0.4897959183673469,0.0,0.040697674418604654,0.9057307561885386,0.1654676258992806,4,0
0.4444444444444445,0.9999999999999999,0.7959183673469387,0.6774193548387096,0.5930232558139535,0.638521532722957,0.1654676258992806,4,0
0.33333333333333337,0.009900990099009901,0.5510204081632653,0.6774193548387096,0.08139534883720931,0.7765344184469313,1.0,4,0
0.07407407407407408,0.0999099909990999,0.28571428571428564,0.6774193548387096,0.563953488372093,0.7019328585961344,0.1654676258992806,4,0
0.4444444444444445,0.9999999999999999,1.0,0.6774193548387096,0.034883720930232565,0.8660562902678876,0.539568345323741,4,0
0.22222222222222227,0.9999999999999999,0.346938775510204,0.5161290322580646,0.0,0.4096303831807393,0.17985611510791366,4,0
0.4444444444444445,0.0,0.5510204081632653,0.3548387096774194,0.040697674418604654,0.12885723974228552,0.0,4,0
0.07407407407407408,0.0,0.38775510204081626,0.3548387096774194,0.0,0.9633774160732452,0.4244604316546763,4,0
0.07407407407407408,0.9999999999999999,1.0,0.032258064516129115,0.0,0.37063411325873186,0.539568345323741,4,0
1.0,0.9999999999999999,0.4897959183673469,0.29032258064516137,1.0,0.9192946761614107,0.827338129496403,4,0
1.0,0.9999999999999999,0.4897959183673469,0.3548387096774194,0.040697674418604654,0.5764665988470669,0.9712230215827338,4,0
1.0,0.9999999999999999,0.5510204081632653,0.0,0.5930232558139535,0.5740929128518143,0.539568345323741,4,0
0.33333333333333337,0.009900990099009901,0.38775510204081626,0.6774193548387096,0.040697674418604654,0.8351983723296034,0.4244604316546763,4,0
1.0,0.9999999999999999,0.18367346938775508,0.0,0.563953488372093,0.150559511698881,0.827338129496403,4,0
0.07407407407407408,0.0009000900090009002,0.18367346938775508,0.5161290322580646,0.034883720930232565,0.0766361478467277,0.9712230215827338,4,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.3548387096774194,0.034883720930232565,0.21600542556798916,0.1654676258992806,4,0
1.0,0.0,0.4897959183673469,0.032258064516129115,0.040697674418604654,0.8524923702950153,0.17985611510791366,4,0
0.07407407407407408,0.9999999999999999,0.7959183673469387,0.29032258064516137,0.040697674418604654,0.13258731773482538,0.03597122302158273,4,0
0.07407407407407408,0.0,0.7959183673469387,0.3548387096774194,0.040697674418604654,0.7507629704984742,1.0,4,0
0.07407407407407408,0.9999999999999999,0.4897959183673469,0.29032258064516137,0.034883720930232565,0.7022719565954562,0.0,4,0
0.4444444444444445,0.9999999999999999,1.0,0.6774193548387096,0.08139534883720931,0.027127839945744324,0.3669064748201439,4,0
0.4444444444444445,0.0,1.0,0.6774193548387096,0.08139534883720931,0.03458799593082401,0.17985611510791366,4,0
1.0,0.0,1.0,0.3548387096774194,1.0,0.48660562902678883,0.9712230215827338,4,0
0.4444444444444445,0.9999999999999999,1.0,0.0,0.040697674418604654,0.6134282807731435,0.9712230215827338,4,0
0.4444444444444445,0.9999999999999999,0.28571428571428564,0.3548387096774194,0.563953488372093,0.9752458460495084,0.03597122302158273,4,0
0.0,0.009900990099009901,1.0,0.5161290322580646,0.5930232558139535,0.4838928450322144,0.9712230215827338,4,0
0.4444444444444445,0.0,0.5510204081632653,0.032258064516129115,0.034883720930232565,0.3431671753136657,0.0,4,0
0.4444444444444445,0.9999999999999999,0.5510204081632653,0.0,0.08139534883720931,0.6700576466598848,0.03597122302158273,4,0
1.0,0.009900990099009901,0.7959183673469387,0.3548387096774194,1.0,0.8389284503221431,1.0,4,0
0.22222222222222227,0.9999999999999999,0.38775510204081626,0.3548387096774194,0.563953488372093,0.6819260766361479,0.4244604316546763,4,0
0.0,0.0009000900090009002,0.18367346938775508,0.6774193548387096,0.08139534883720931,0.7114276025771449,0.1654676258992806,4,0
1.0,0.0009000900090009002,0.18367346938775508,0.3548387096774194,0.034883720930232565,0.2638182434723635,0.03597122302158273,4,0
0.4444444444444445,0.0009000900090009002,0.38775510204081626,0.6774193548387096,0.040697674418604654,0.30620549338758907,0.1654676258992806,4,0
1.0,0.9999999999999999,0.28571428571428564,0.6774193548387096,0.08139534883720931,0.4218379111563242,0.539568345323741,4,0
0.22222222222222227,0.9999999999999999,0.7959183673469387,0.032258064516129115,0.034883720930232565,0.9908443540183115,0.539568345323741,4,0
0.11111111111111112,0.0,1.0,0.29032258064516137,0.0,0.25703628348592744,0.539568345323741,4,0
0.0,0.9999999999999999,0.38775510204081626,0.5161290322580646,0.040697674418604654,0.85147507629705,0.17985611510791366,4,0
0.07407407407407408,0.9999999999999999,0.7959183673469387,0.6774193548387096,0.08139534883720931,0.011529331976941337,0.1654676258992806,4,0
0.22222222222222227,0.9999999999999999,1.0,0.0,0.08139534883720931,0.31502204136995593,1.0,4,0
0.22222222222222227,0.9999999999999999,0.7959183673469387,0.6774193548387096,1.0,0.051542895896914215,0.539568345323741,4,0
0.33333333333333337,0.9999999999999999,1.0,0.6774193548387096,0.08139534883720931,0.20684977958630046,0.539568345323741,4,0
0.33333333333333337,0.0,0.18367346938775508,0.3548387096774194,0.034883720930232565,0.39267548321464907,0.4244604316546763,4,0
0.07407407407407408,0.0009000900090009002,0.38775510204081626,0.0,0.034883720930232565,0.7005764665988472,0.1654676258992806,4,0
0.4444444444444445,0.0999099909990999,0.7959183673469387,0.0,0.5930232558139535,0.6293658867412683,0.3669064748201439,4,0
0.0,0.9999999999999999,0.4897959183673469,0.5161290322580646,0.034883720930232565,0.5401831129196338,0.9712230215827338,4,0
0.11111111111111112,0.9999999999999999,0.38775510204081626,0.29032258064516137,0.034883720930232565,0.3251949813496101,0.1654676258992806,4,0
0.33333333333333337,0.9999999999999999,1.0,0.0,0.034883720930232565,0.7819599864360801,0.17985611510791366,4,0
1.0,0.0,0.4897959183673469,0.29032258064516137,0.08139534883720931,0.24821973550356055,0.827338129496403,4,0
1.0,0.9999999999999999,0.38775510204081626,0.0,1.0,0.2736520854526958,0.5107913669064749,4,0
0.07407407407407408,0.0999099909990999,0.28571428571428564,0.6774193548387096,1.0,0.4062394031875213,0.827338129496403,4,0
0.33333333333333337,0.9999999999999999,1.0,0.0,0.0,0.9135300101729401,1.0,4,0
1.0,0.0,0.4897959183673469,1.0,0.040697674418604654,0.0593421498813157,0.03597122302158273,4,0
0.07407407407407408,0.0,0.18367346938775508,0.6774193548387096,1.0,0.9949135300101731,0.1510791366906475,4,0
0.0,0.009900990099009901,0.18367346938775508,0.0,0.0,0.11054594777890811,0.539568345323741,4,0
0.4444444444444445,0.009900990099009901,1.0,1.0,0.08139534883720931,0.9538826720922348,0.4244604316546763,4,0
0.11111111111111112,0.0,0.38775510204081626,0.6774193548387096,0.034883720930232565,0.6646320786707359,0.1654676258992806,4,0
0.11111111111111112,0.0999099909990999,1.0,0.032258064516129115,1.0,0.9433706341132588,0.4244604316546763,4,0
0.0,0.9999999999999999,0.38775510204081626,0.29032258064516137,0.08139534883720931,0.2702611054594778,0.4244604316546763,4,0
0.4444444444444445,0.9999999999999999,1.0,0.6774193548387096,1.0,0.26347914547304174,0.1654676258992806,4,0
0.22222222222222227,0.0,1.0,0.032258064516129115,0.5930232558139535,0.2268565615462869,0.539568345323741,4,0
0.07407407407407408,0.009900990099009901,0.28571428571428564,0.6774193548387096,0.040697674418604654,0.13767378772465244,0.1510791366906475,4,0
1.0,0.0,0.5510204081632653,0.0,0.5930232558139535,0.21397083757205834,0.0,4,0
0.11111111111111112,0.9999999999999999,1.0,0.0,0.040697674418604654,0.6188538487622923,0.1654676258992806,4,0
1.0,0.9999999999999999,0.38775510204081626,0.6774193548387096,0.5930232558139535,0.8189216683621567,0.9712230215827338,4,0
1.0,0.9999999999999999,0.18367346938775508,0.29032258064516137,0.040697674418604654,0.5093251949813496,0.0,4,0
1.0,0.0,1.0,0.032258064516129115,0.5930232558139535,0.9097999321804002,0.539568345323741,4,0
0.0,0.0009000900090009002,0.5510204081632653,0.0,0.563953488372093,0.17429637165140727,0.1510791366906475,4,0
0.4444444444444445,0.0009000900090009002,0.38775510204081626,0.6774193548387096,0.563953488372093,0.595116988809766,0.539568345323741,4,0
1.0,0.9999999999999999,0.346938775510204,1.0,0.563953488372093,0.4760935910478129,0.539568345323741,4,0
0.07407407407407408,0.0009000900090009002,0.7959183673469387,0.6774193548387096,0.08139534883720931,0.3187521193624958,0.1654676258992806,4,0
0.4444444444444445,0.9999999999999999,0.18367346938775508,0.032258064516129115,0.08139534883720931,0.7826381824347237,0.539568345323741,4,0
0.07407407407407408,0.0009000900090009002,0.7959183673469387,0.3548387096774194,1.0,0.87216005425568,0.827338129496403,4,0
0.07407407407407408,0.9999999999999999,0.5510204081632653,0.5161290322580646,0.563953488372093,0.920651068158698,0.3669064748201439,4,0
0.22222222222222227,0.0,1.0,0.5161290322580646,0.08139534883720931,0.9945744320108513,0.4244604316546763,4,0
0.0,0.9999999999999999,1.0,0.29032258064516137,0.08139534883720931,0.30857917938284163,0.1654676258992806,4,0
0.07407407407407408,0.9999999999999999,0.5510204081632653,0.032258064516129115,0.0,0.6910817226178366,0.4244604316546763,4,0
0.22222222222222227,0.9999999999999999,0.4897959183673469,0.29032258064516137,0.040697674418604654,0.1837911156324178,0.1654676258992806,4,0
0.07407407407407408,0.9999999999999999,1.0,0.3548387096774194,0.5930232558139535,0.48016276703967453,0.03597122302158273,4,0
0.4444444444444445,0.009900990099009901,0.7959183673469387,0.6774193548387096,0.5930232558139535,0.5937605968124788,0.0,4,0
0.22222222222222227,0.0,0.4897959183673469,0.0,0.563953488372093,0.5822312648355376,0.3669064748201439,4,0
0.0,0.0,0.4897959183673469,0.29032258064516137,0.0,0.991522550016955,0.539568345323741,4,0
0.07407407407407408,0.0999099909990999,0.5510204081632653,0.6774193548387096,0.0,0.9803323160393355,0.827338129496403,4,0
0.22222222222222227,0.0009000900090009002,1.0,0.6774193548387096,0.034883720930232565,0.7751780264496441,0.827338129496403,4,0
0.0,0.9999999999999999,0.7959183673469387,0.0,0.5930232558139535,0.008816547982366904,0.5107913669064749,4,0
0.33333333333333337,0.0,0.28571428571428564,0.6774193548387096,0.034883720930232565,0.9820278060359445,0.3669064748201439,4,0
0.11111111111111112,0.0,0.5510204081632653,0.6774193548387096,0.08139534883720931,0.4876229230247542,0.1654676258992806,4,0
0.0,0.0009000900090009002,1.0,0.3548387096774194,0.5930232558139535,0.23058663953882674,0.827338129496403,4,0
1.0,0.0,1.0,0.0,0.040697674418604654,0.2190573075618854,0.9712230215827338,4,0
1.0,0.0,0.7959183673469387,0.29032258064516137,0.563953488372093,0.7585622244828757,0.03597122302158273,4,0
1.0,0.0009000900090009002,0.28571428571428564,0.3548387096774194,0.08139534883720931,0.3411325873177349,0.1510791366906475,4,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.0,0.040697674418604654,0.24788063750423875,0.1654676258992806,4,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.6774193548387096,0.034883720930232565,0.5306883689386234,1.0,4,0
0.4444444444444445,0.9999999999999999,0.38775510204081626,0.0,0.5930232558139535,0.4554086130891828,0.5107913669064749,4,0
0.4444444444444445,0.0,1.0,0.29032258064516137,1.0,0.026788741946422515,0.03597122302158273,4,0
0.22222222222222227,0.0009000900090009002,0.4897959183673469,0.3548387096774194,0.0,0.4604950830790099,0.827338129496403,4,0
0.07407407407407408,0.0,1.0,0.29032258064516137,0.563953488372093,0.9996609020006783,0.539568345323741,4,0
0.22222222222222227,0.0,0.5510204081632653,0.29032258064516137,0.0,0.04883011190233978,0.17985611510791366,4,0
0.22222222222222227,0.0009000900090009002,0.38775510204081626,0.6774193548387096,0.040697674418604654,0.9352322821295356,0.539568345323741,4,0
0.07407407407407408,0.009900990099009901,0.5510204081632653,0.0,0.08139534883720931,0.9498134961003731,0.539568345323741,4,0
0.4444444444444445,0.009900990099009901,0.7959183673469387,0.032258064516129115,1.0,0.18752119362495762,0.827338129496403,4,0
0.11111111111111112,0.009900990099009901,0.38775510204081626,0.032258064516129115,1.0,0.2346558155306884,0.17985611510791366,4,0
0.07407407407407408,0.9999999999999999,0.4897959183673469,0.032258064516129115,0.034883720930232565,0.13055272973889456,0.17985611510791366,4,0
0.4444444444444445,0.0,0.7959183673469387,0.3548387096774194,0.5930232558139535,0.26415734147168535,0.1510791366906475,4,0
0.22222222222222227,0.0,1.0,0.0,0.0,0.9844014920311971,0.17985611510791366,4,0
0.33333333333333337,0.9999999999999999,0.7959183673469387,0.29032258064516137,0.040697674418604654,0.9308240081383521,0.0,4,0
